Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link
"Hinterleitner B., Knapp I., Poneder M., Shi Y., Müller H., Eguchi G., Eisenmenger-Sittner C., Stöger-Pollach M., Kakefuda Y., Kawamoto N., Guo Q., Baba T., Mori T., Ullah S., Chen X.-Q., Bauer E.","Thermoelectric performance of a metastable thin-film Heusler alloy",2019,"Nature","576","7785",,"85","90",,52,"10.1038/s41586-019-1751-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075194114&doi=10.1038%2fs41586-019-1751-9&partnerID=40&md5=b56002a2f225bae4c8f63c6c744697a6"
"Zheng Y., Xue X., Shao Y., Wang S., Esfahani S.N., Li Z., Muncie J.M., Lakins J.N., Weaver V.M., Gumucio D.L., Fu J.","Controlled modelling of human epiblast and amnion development using stem cells",2019,"Nature","573","7774",,"421","425",,52,"10.1038/s41586-019-1535-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072508501&doi=10.1038%2fs41586-019-1535-2&partnerID=40&md5=6bb6607b5d400b0dec9a0ebec69d7be0"
"Walker X.J., Baltzer J.L., Cumming S.G., Day N.J., Ebert C., Goetz S., Johnstone J.F., Potter S., Rogers B.M., Schuur E.A.G., Turetsky M.R., Mack M.C.","Increasing wildfires threaten historic carbon sink of boreal forest soils",2019,"Nature","572","7770",,"520","523",,52,"10.1038/s41586-019-1474-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071125324&doi=10.1038%2fs41586-019-1474-y&partnerID=40&md5=bcbd0b480f20b91cfe3e5b948077a1d6"
"Engelhard B., Finkelstein J., Cox J., Fleming W., Jang H.J., Ornelas S., Koay S.A., Thiberge S.Y., Daw N.D., Tank D.W., Witten I.B.","Specialized coding of sensory, motor and cognitive variables in VTA dopamine neurons",2019,"Nature","570","7762",,"509","513",,52,"10.1038/s41586-019-1261-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066777754&doi=10.1038%2fs41586-019-1261-9&partnerID=40&md5=b79dcc2e9cdf83dcf8a8fd200ffd99a3"
"Kruijssen J.M.D., Schruba A., Chevance M., Longmore S.N., Hygate A.P.S., Haydon D.T., McLeod A.F., Dalcanton J.J., Tacconi L.J., van Dishoeck E.F.","Fast and inefficient star formation due to short-lived molecular clouds and rapid feedback",2019,"Nature","569","7757",,"519","522",,52,"10.1038/s41586-019-1194-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066132235&doi=10.1038%2fs41586-019-1194-3&partnerID=40&md5=e5f8ee94c47fd155a3b7af6f71b8f576"
"Elia I., Rossi M., Stegen S., Broekaert D., Doglioni G., van Gorsel M., Boon R., Escalona-Noguero C., Torrekens S., Verfaillie C., Verbeken E., Carmeliet G., Fendt S.-M.","Breast cancer cells rely on environmental pyruvate to shape the metastatic niche",2019,"Nature","568","7750",,"117","121",,52,"10.1038/s41586-019-0977-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063864730&doi=10.1038%2fs41586-019-0977-x&partnerID=40&md5=7b7c2878b87f5ab5781fd5e63d9f7a2c"
"Mouterde T., Keerthi A., Poggioli A.R., Dar S.A., Siria A., Geim A.K., Bocquet L., Radha B.","Molecular streaming and its voltage control in ångström-scale channels",2019,"Nature","567","7746",,"87","90",,52,"10.1038/s41586-019-0961-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062605737&doi=10.1038%2fs41586-019-0961-5&partnerID=40&md5=ed2998e3e5fb2827b81366f2879944d0"
"Landsman K.A., Figgatt C., Schuster T., Linke N.M., Yoshida B., Yao N.Y., Monroe C.","Verified quantum information scrambling",2019,"Nature","567","7746",,"61","65",,52,"10.1038/s41586-019-0952-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062585565&doi=10.1038%2fs41586-019-0952-6&partnerID=40&md5=9c196b774ae71cbd73da5e6677137faa"
"Jacobs Z., Li B., Shunkov M.V., Kozlikin M.B., Bolikhovskaya N.S., Agadjanian A.K., Uliyanov V.A., Vasiliev S.K., O’Gorman K., Derevianko A.P., Roberts R.G.","Timing of archaic hominin occupation of Denisova Cave in southern Siberia",2019,"Nature","565","7741",,"594","599",,52,"10.1038/s41586-018-0843-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060927552&doi=10.1038%2fs41586-018-0843-2&partnerID=40&md5=7935fb850135e2ec04441ec0d92136b8"
"Boyd P.G., Chidambaram A., García-Díez E., Ireland C.P., Daff T.D., Bounds R., Gładysiak A., Schouwink P., Moosavi S.M., Maroto-Valer M.M., Reimer J.A., Navarro J.A.R., Woo T.K., Garcia S., Stylianou K.C., Smit B.","Data-driven design of metal–organic frameworks for wet flue gas CO2 capture",2019,"Nature","576","7786",,"253","256",,51,"10.1038/s41586-019-1798-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076336135&doi=10.1038%2fs41586-019-1798-7&partnerID=40&md5=f15afd4ec3da9ac4baaa938e5f8f67cb"
"Chen Y., Zhao H., Mao J., Chirarattananon P., Helbling E.F., Hyun N.-S.P., Clarke D.R., Wood R.J.","Controlled flight of a microrobot powered by soft artificial muscles",2019,"Nature","575","7782",,"324","329",,51,"10.1038/s41586-019-1737-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074919218&doi=10.1038%2fs41586-019-1737-7&partnerID=40&md5=6db1c1dd711111fc0579b22927b42928"
"Tannenbaum C., Ellis R.P., Eyssel F., Zou J., Schiebinger L.","Sex and gender analysis improves science and engineering",2019,"Nature","575","7781",,"137","146",,51,"10.1038/s41586-019-1657-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074689820&doi=10.1038%2fs41586-019-1657-6&partnerID=40&md5=89777232d69d9c46233089794b2ddb33"
"Cui J., Huang T.-Y., Luo Z., Testa P., Gu H., Chen X.-Z., Nelson B.J., Heyderman L.J.","Nanomagnetic encoding of shape-morphing micromachines",2019,"Nature","575","7781",,"164","168",,51,"10.1038/s41586-019-1713-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074622498&doi=10.1038%2fs41586-019-1713-2&partnerID=40&md5=ce9e2c3f96c6b098ee44751da972497e"
"Jin J., Yin X., Ni L., Soljačić M., Zhen B., Peng C.","Topologically enabled ultrahigh-Q guided resonances robust to out-of-plane scattering",2019,"Nature","574","7779",,"501","504",,51,"10.1038/s41586-019-1664-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074114542&doi=10.1038%2fs41586-019-1664-7&partnerID=40&md5=5d989a324c19bbc8511c5de272e4be7a"
"Borders W.A., Pervaiz A.Z., Fukami S., Camsari K.Y., Ohno H., Datta S.","Integer factorization using stochastic magnetic tunnel junctions",2019,"Nature","573","7774",,"390","393",,51,"10.1038/s41586-019-1557-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072379146&doi=10.1038%2fs41586-019-1557-9&partnerID=40&md5=457acdade64162499c1adb2b80d882ec"
"Wilkinson A.C., Ishida R., Kikuchi M., Sudo K., Morita M., Crisostomo R.V., Yamamoto R., Loh K.M., Nakamura Y., Watanabe M., Nakauchi H., Yamazaki S.","Long-term ex vivo haematopoietic-stem-cell expansion allows nonconditioned transplantation",2019,"Nature","571","7763",,"117","121",,51,"10.1038/s41586-019-1244-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066795040&doi=10.1038%2fs41586-019-1244-x&partnerID=40&md5=ec70a6ccfd73acf43199e62b580b654a"
"Zheng M., Tian S.Z., Capurso D., Kim M., Maurya R., Lee B., Piecuch E., Gong L., Zhu J.J., Li Z., Wong C.H., Ngan C.Y., Wang P., Ruan X., Wei C.-L., Ruan Y.","Multiplex chromatin interactions with single-molecule precision",2019,"Nature","566","7745",,"558","562",,51,"10.1038/s41586-019-0949-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061939979&doi=10.1038%2fs41586-019-0949-1&partnerID=40&md5=d3a42f783d64b981093f7f4a95865186"
"Soto C., Bombardi R.G., Branchizio A., Kose N., Matta P., Sevy A.M., Sinkovits R.S., Gilchuk P., Finn J.A., Crowe J.E., Jr","High frequency of shared clonotypes in human B cell receptor repertoires",2019,"Nature","566","7744",,"398","402",,51,"10.1038/s41586-019-0934-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061819672&doi=10.1038%2fs41586-019-0934-8&partnerID=40&md5=962aa0fa98027a779a715d5d9b890df5"
"Wang H., Yan X., Aigner H., Bracher A., Nguyen N.D., Hee W.Y., Long B.M., Price G.D., Hartl F.U., Hayer-Hartl M.","Rubisco condensate formation by CcmM in β-carboxysome biogenesis",2019,"Nature","566","7742",,"131","135",,51,"10.1038/s41586-019-0880-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061079245&doi=10.1038%2fs41586-019-0880-5&partnerID=40&md5=a8f21450ce84b2868a9124d4f8d6cfeb"
"Luteijn R.D., Zaver S.A., Gowen B.G., Wyman S.K., Garelis N.E., Onia L., McWhirter S.M., Katibah G.E., Corn J.E., Woodward J.J., Raulet D.H.","SLC19A1 transports immunoreactive cyclic dinucleotides",2019,"Nature","573","7774",,"434","438",,50,"10.1038/s41586-019-1553-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072508908&doi=10.1038%2fs41586-019-1553-0&partnerID=40&md5=7e1c44fbd837a06aa684ea77258763bd"
"Wellenstein M.D., Coffelt S.B., Duits D.E.M., van Miltenburg M.H., Slagter M., de Rink I., Henneman L., Kas S.M., Prekovic S., Hau C.-S., Vrijland K., Drenth A.P., de Korte-Grimmerink R., Schut E., van der Heijden I., Zwart W., Wessels L.F.A., Schumacher T.N., Jonkers J., de Visser K.E.","Loss of p53 triggers WNT-dependent systemic inflammation to drive breast cancer metastasis",2019,"Nature","572","7770",,"538","542",,50,"10.1038/s41586-019-1450-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069929944&doi=10.1038%2fs41586-019-1450-6&partnerID=40&md5=66f7cf454ce13b57ffbc2656d9ed1857"
"Renard D., Tilman D.","National food production stabilized by crop diversity",2019,"Nature","571","7764",,"257","260",,50,"10.1038/s41586-019-1316-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067846530&doi=10.1038%2fs41586-019-1316-y&partnerID=40&md5=4bec53e251db0e51a27228f2e9f53d78"
"Mach K.J., Kraan C.M., Adger W.N., Buhaug H., Burke M., Fearon J.D., Field C.B., Hendrix C.S., Maystadt J.-F., O’Loughlin J., Roessler P., Scheffran J., Schultz K.A., von Uexkull N.","Climate as a risk factor for armed conflict",2019,"Nature","571","7764",,"193","197",,50,"10.1038/s41586-019-1300-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067412013&doi=10.1038%2fs41586-019-1300-6&partnerID=40&md5=b1107cca28fc4ed4aa57713d2009f471"
"Tang F., Ren Y., Wang P., Zhong R., Schneeloch J., Yang S.A., Yang K., Lee P.A., Gu G., Qiao Z., Zhang L.","Three-dimensional quantum Hall effect and metal–insulator transition in ZrTe5",2019,"Nature","569","7757",,"537","541",,50,"10.1038/s41586-019-1180-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065534076&doi=10.1038%2fs41586-019-1180-9&partnerID=40&md5=16cfb70cc65d3248d8c26d91cee6df4c"
"Rueda O.M., Sammut S.-J., Seoane J.A., Chin S.-F., Caswell-Jin J.L., Callari M., Batra R., Pereira B., Bruna A., Ali H.R., Provenzano E., Liu B., Parisien M., Gillett C., McKinney S., Green A.R., Murphy L., Purushotham A., Ellis I.O., Pharoah P.D., Rueda C., Aparicio S., Caldas C., Curtis C.","Dynamics of breast-cancer relapse reveal late-recurring ER-positive genomic subgroups",2019,"Nature","567","7748",,"399","404",,50,"10.1038/s41586-019-1007-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063279288&doi=10.1038%2fs41586-019-1007-8&partnerID=40&md5=c41d1f24cadd42fc2fe2ffdd362ea7f8"
"Saunders C., Murray-Bruce J., Goyal V.K.","Computational periscopy with an ordinary digital camera",2019,"Nature","565","7740",,"472","475",,50,"10.1038/s41586-018-0868-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060385514&doi=10.1038%2fs41586-018-0868-6&partnerID=40&md5=41a3393b64217e6244f46c8ee1243835"
"Shaik M.M., Peng H., Lu J., Rits-Volloch S., Xu C., Liao M., Chen B.","Structural basis of coreceptor recognition by HIV-1 envelope spike",2019,"Nature","565","7739",,"318","323",,50,"10.1038/s41586-018-0804-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060134274&doi=10.1038%2fs41586-018-0804-9&partnerID=40&md5=bb38e6f4bf6267eed3d5f3a0c7fa04b9"
"Hovestadt V., Smith K.S., Bihannic L., Filbin M.G., Shaw M.K.L., Baumgartner A., DeWitt J.C., Groves A., Mayr L., Weisman H.R., Richman A.R., Shore M.E., Goumnerova L., Rosencrance C., Carter R.A., Phoenix T.N., Hadley J.L., Tong Y., Houston J., Ashmun R.A., DeCuypere M., Sharma T., Flasch D., Silkov A., Ligon K.L., Pomeroy S.L., Rivera M.N., Rozenblatt-Rosen O., Rusert J.M., Wechsler-Reya R.J., Li X.-N., Peyrl A., Gojo J., Kirchhofer D., Lötsch D., Czech T., Dorfer C., Haberler C., Geyeregger R., Halfmann A., Gawad C., Easton J., Pfister S.M., Regev A., Gajjar A., Orr B.A., Slavc I., Robinson G.W., Bernstein B.E., Suvà M.L., Northcott P.A.","Resolving medulloblastoma cellular architecture by single-cell genomics",2019,"Nature","572","7767",,"74","79",,49,"10.1038/s41586-019-1434-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069685231&doi=10.1038%2fs41586-019-1434-6&partnerID=40&md5=56497280c4183d80366728532e3e9fc4"
"Li C., Liu D., Liu B., Ren X., Liu J., He Z., Zuo W., Zeng X., Xu R., Tan X., Zhang X., Chen W., Shu R., Wen W., Su Y., Zhang H., Ouyang Z.","Chang’E-4 initial spectroscopic identification of lunar far-side mantle-derived materials",2019,"Nature","569","7756",,"378","382",,49,"10.1038/s41586-019-1189-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065759936&doi=10.1038%2fs41586-019-1189-0&partnerID=40&md5=16690c030bf5c7bcd4921aa782c9cbeb"
"Muchowska K.B., Varma S.J., Moran J.","Synthesis and breakdown of universal metabolic precursors promoted by iron",2019,"Nature","569","7754",,"104","107",,49,"10.1038/s41586-019-1151-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065184933&doi=10.1038%2fs41586-019-1151-1&partnerID=40&md5=ffc8aa771dd543d103a925336c5d6f50"
"Shi Y., Lim S.K., Liang Q., Iyer S.V., Wang H.-Y., Wang Z., Xie X., Sun D., Chen Y.-J., Tabar V., Gutin P., Williams N., De Brabander J.K., Parada L.F.","Gboxin is an oxidative phosphorylation inhibitor that targets glioblastoma",2019,"Nature","567","7748",,"341","346",,49,"10.1038/s41586-019-0993-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063281637&doi=10.1038%2fs41586-019-0993-x&partnerID=40&md5=06bcf2c068bbd7f206ad26eff20317d2"
"Paczulla A.M., Rothfelder K., Raffel S., Konantz M., Steinbacher J., Wang H., Tandler C., Mbarga M., Schaefer T., Falcone M., Nievergall E., Dörfel D., Hanns P., Passweg J.R., Lutz C., Schwaller J., Zeiser R., Blazar B.R., Caligiuri M.A., Dirnhofer S., Lundberg P., Kanz L., Quintanilla-Martinez L., Steinle A., Trumpp A., Salih H.R., Lengerke C.","Absence of NKG2D ligands defines leukaemia stem cells and mediates their immune evasion",2019,"Nature","572","7768",,"254","259",,48,"10.1038/s41586-019-1410-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069519710&doi=10.1038%2fs41586-019-1410-1&partnerID=40&md5=8a2f0207d5067e89d0b8cd3f0dd08e9d"
"Sikora M., Pitulko V.V., Sousa V.C., Allentoft M.E., Vinner L., Rasmussen S., Margaryan A., de Barros Damgaard P., de la Fuente C., Renaud G., Yang M.A., Fu Q., Dupanloup I., Giampoudakis K., Nogués-Bravo D., Rahbek C., Kroonen G., Peyrot M., McColl H., Vasilyev S.V., Veselovskaya E., Gerasimova M., Pavlova E.Y., Chasnyk V.G., Nikolskiy P.A., Gromov A.V., Khartanovich V.I., Moiseyev V., Grebenyuk P.S., Fedorchenko A.Y., Lebedintsev A.I., Slobodin S.B., Malyarchuk B.A., Martiniano R., Meldgaard M., Arppe L., Palo J.U., Sundell T., Mannermaa K., Putkonen M., Alexandersen V., Primeau C., Baimukhanov N., Malhi R.S., Sjögren K.-G., Kristiansen K., Wessman A., Sajantila A., Lahr M.M., Durbin R., Nielsen R., Meltzer D.J., Excoffier L., Willerslev E.","The population history of northeastern Siberia since the Pleistocene",2019,"Nature","570","7760",,"182","188",,48,"10.1038/s41586-019-1279-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066934053&doi=10.1038%2fs41586-019-1279-z&partnerID=40&md5=47d8231480fa155856cdccc95d15bc6d"
"Di Pilato M., Kim E.Y., Cadilha B.L., Prüßmann J.N., Nasrallah M.N., Seruggia D., Usmani S.M., Misale S., Zappulli V., Carrizosa E., Mani V., Ligorio M., Warner R.D., Medoff B.D., Marangoni F., Villani A.-C., Mempel T.R.","Targeting the CBM complex causes Treg cells to prime tumours for immune checkpoint therapy",2019,"Nature","570","7759",,"112","116",,48,"10.1038/s41586-019-1215-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065981893&doi=10.1038%2fs41586-019-1215-2&partnerID=40&md5=670de345fe7f1654cf9db04d1f028bbf"
"Sainadh U.S., Xu H., Wang X., Atia-Tul-Noor A., Wallace W.C., Douguet N., Bray A., Ivanov I., Bartschat K., Kheifets A., Sang R.T., Litvinyuk I.V.","Attosecond angular streaking and tunnelling time in atomic hydrogen",2019,"Nature","568","7750",,"75","77",,48,"10.1038/s41586-019-1028-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063972673&doi=10.1038%2fs41586-019-1028-3&partnerID=40&md5=f690b08079b246f2d84fd01f868c3707"
"Douka K., Slon V., Jacobs Z., Ramsey C.B., Shunkov M.V., Derevianko A.P., Mafessoni F., Kozlikin M.B., Li B., Grün R., Comeskey D., Devièse T., Brown S., Viola B., Kinsley L., Buckley M., Meyer M., Roberts R.G., Pääbo S., Kelso J., Higham T.","Age estimates for hominin fossils and the onset of the Upper Palaeolithic at Denisova Cave",2019,"Nature","565","7741",,"640","644",,48,"10.1038/s41586-018-0870-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060912363&doi=10.1038%2fs41586-018-0870-z&partnerID=40&md5=1330b4e8a7313d25ce7e5000661303cc"
"Kara E., Steiner J.F., Fabian A.C., Cackett E.M., Uttley P., Remillard R.A., Gendreau K.C., Arzoumanian Z., Altamirano D., Eikenberry S., Enoto T., Homan J., Neilsen J., Stevens A.L.","The corona contracts in a black-hole transient",2019,"Nature","565","7738",,"198","201",,48,"10.1038/s41586-018-0803-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059795984&doi=10.1038%2fs41586-018-0803-x&partnerID=40&md5=36b152b50c261d96e53edfaa25b378cd"
"Watson D., Hansen C.J., Selsing J., Koch A., Malesani D.B., Andersen A.C., Fynbo J.P.U., Arcones A., Bauswein A., Covino S., Grado A., Heintz K.E., Hunt L., Kouveliotou C., Leloudas G., Levan A.J., Mazzali P., Pian E.","Identification of strontium in the merger of two neutron stars",2019,"Nature","574","7779",,"497","500",,47,"10.1038/s41586-019-1676-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074063293&doi=10.1038%2fs41586-019-1676-3&partnerID=40&md5=6c7b3dd379d8896e95897911da2d6f0d"
"Xiao Y., Stegmann M., Han Z., DeFalco T.A., Parys K., Xu L., Belkhadir Y., Zipfel C., Chai J.","Mechanisms of RALF peptide perception by a heterotypic receptor complex",2019,"Nature","572","7768",,"270","274",,47,"10.1038/s41586-019-1409-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070343070&doi=10.1038%2fs41586-019-1409-7&partnerID=40&md5=a2073491362d3f8c4568dfa2b53f9657"
"Esterházy D., Canesso M.C.C., Mesin L., Muller P.A., de Castro T.B.R., Lockhart A., ElJalby M., Faria A.M.C., Mucida D.","Compartmentalized gut lymph node drainage dictates adaptive immune responses",2019,"Nature","569","7754",,"126","130",,47,"10.1038/s41586-019-1125-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064541109&doi=10.1038%2fs41586-019-1125-3&partnerID=40&md5=e8afe7adb3b414fb3e98db63a67d17dc"
"Güsten R., Wiesemeyer H., Neufeld D., Menten K.M., Graf U.U., Jacobs K., Klein B., Ricken O., Risacher C., Stutzki J.","Astrophysical detection of the helium hydride ion HeH+",2019,"Nature","568","7752",,"357","359",,47,"10.1038/s41586-019-1090-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064551366&doi=10.1038%2fs41586-019-1090-x&partnerID=40&md5=8926b3ab44479374ed0be001c468c815"
"Smetana O., Mäkilä R., Lyu M., Amiryousefi A., Sánchez Rodríguez F., Wu M.-F., Solé-Gil A., Leal Gavarrón M., Siligato R., Miyashima S., Roszak P., Blomster T., Reed J.W., Broholm S., Mähönen A.P.","High levels of auxin signalling define the stem-cell organizer of the vascular cambium",2019,"Nature","565","7740",,"485","489",,47,"10.1038/s41586-018-0837-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060366169&doi=10.1038%2fs41586-018-0837-0&partnerID=40&md5=bc65916209cc9314586a6c687b80d937"
"Karmaus P.W.F., Chen X., Lim S.A., Herrada A.A., Nguyen T.-L.M., Xu B., Dhungana Y., Rankin S., Chen W., Rosencrance C., Yang K., Fan Y., Cheng Y., Easton J., Neale G., Vogel P., Chi H.","Metabolic heterogeneity underlies reciprocal fates of TH17 cell stemness and plasticity",2019,"Nature","565","7737",,"101","105",,47,"10.1038/s41586-018-0806-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059499758&doi=10.1038%2fs41586-018-0806-7&partnerID=40&md5=9366c23b216b99c3e50e940b7df0ec4b"
